Name,ID,Ligand,Action,Value,Parameter,Uniprot,Class
5-ht1ereceptor,60,zolmitriptan,Fullagonist,7.7,pKi,P28566,agonists
5-ht1ereceptor,123,lysergol,Fullagonist,7.4,pKi,P28566,agonists
5-ht1ereceptor,148,ergometrine,Fullagonist,7.3,pKi,P28566,agonists
5-ht1ereceptor,40,eletriptan,Fullagonist,7.2,pKi,P28566,agonists
5-ht1ereceptor,152,α-methyl-5-HT,Fullagonist,6.9–7.0,pKi,P28566,agonists
5-ht1ereceptor,51,rizatriptan,Fullagonist,6.8,pKi,P28566,agonists
5-ht1ereceptor,8422,5-BODMT,Agonist,6.6,pKi,P28566,agonists
5-ht1ereceptor,38,clozapine,Fullagonist,6.4,pKi,P28566,agonists
5-ht1ereceptor,59,ziprasidone,Fullagonist,6.4,pKi,P28566,agonists
5-ht1ereceptor,12,EMDT,Fullagonist,6.3,pKi,P28566,agonists
5-ht1ereceptor,146,5-fluorotryptamine,Fullagonist,6.3,pKi,P28566,agonists
5-ht1ereceptor,149,ergotamine,Fullagonist,6.2–6.3,pKi,P28566,agonists
5-ht1ereceptor,145,5-MeO-DMT,Fullagonist,6.1–6.3,pKi,P28566,agonists
5-ht1ereceptor,218,2-methyl-5-HT,Fullagonist,6.1,pKi,P28566,agonists
5-ht1ereceptor,125,tryptamine,Fullagonist,5.6–6.5,pKi,P28566,agonists
5-ht1ereceptor,39,donitriptan,Fullagonist,5.9,pKi,P28566,agonists
5-ht1ereceptor,50,quetiapine,Fullagonist,5.9,pKi,P28566,agonists
5-ht1ereceptor,107,5-MeOT,Fullagonist,5.5–6.2,pKi,P28566,agonists
5-ht1ereceptor,21,LY344864,Fullagonist,5.8,pKi,P28566,agonists
5-ht1ereceptor,47,olanzapine,Fullagonist,5.7,pKi,P28566,agonists
5-ht1ereceptor,54,sumatriptan,Fullagonist,5.6–5.8,pKi,P28566,agonists
5-ht1ereceptor,147,DOI,Fullagonist,5.5–5.8,pKi,P28566,agonists
5-ht1ereceptor,57,xanomeline,Fullagonist,5.6,pKi,P28566,agonists
5-ht1ereceptor,121,dihydroergotamine,Fullagonist,5.6,pKi,P28566,agonists
5-ht1ereceptor,7,8-OH-DPAT,Fullagonist,5.5,pKi,P28566,agonists
5-ht1ereceptor,14,GR127935,Partialagonist,5.4,pKi,P28566,agonists
5-ht1ereceptor,142,m-chlorophenylpiperazine,Partialagonist,5.4,pKi,P28566,agonists
5-ht1ereceptor,4,5-CT,Fullagonist,5.1–5.5,pKi,P28566,agonists
5-ht1ereceptor,115,TFMPP,Fullagonist,5.2–5.4,pKi,P28566,agonists
5-ht1ereceptor,10,BRL-15572,Partialagonist,5.2,pKi,P28566,agonists
5-ht1ereceptor,150,methylergonovine,Antagonist,7.0–7.2,pKi,P28566,antagonists
5-ht1ereceptor,3,1-naphthylpiperazine,Antagonist,6.7–7.0,pKi,P28566,antagonists
5-ht1ereceptor,89,methiothepin,Antagonist,6.7–7.0,pKi,P28566,antagonists
5-ht1ereceptor,134,methysergide,Antagonist,6.5–6.8,pKi,P28566,antagonists
5-ht1ereceptor,103,zotepine,Antagonist,6.5,pKi,P28566,antagonists
5-ht1ereceptor,98,sertindole,Antagonist,6.4,pKi,P28566,antagonists
5-ht1ereceptor,67,9-OH-risperidone,Antagonist,6.0,pKi,P28566,antagonists
5-ht1ereceptor,96,risperidone,Antagonist,5.9,pKi,P28566,antagonists
5-ht1ereceptor,102,yohimbine,Antagonist,5.9,pKi,P28566,antagonists
5-ht1ereceptor,133,metergoline,Antagonist,5.6–6.1,pKi,P28566,antagonists
5-ht1ereceptor,85,fluspirilene,Antagonist,5.6,pKi,P28566,antagonists
5-ht1ereceptor,136,rauwolscine,Antagonist,5.4–5.5,pKi,P28566,antagonists
5-HT1Freceptor,151,[3H]LY334370,Fullagonist,9.4,pKd,P30939,agonists
5-HT1Freceptor,261,[125I]LSD,Agonist,9.0,pKd,P30939,agonists
5-HT1Freceptor,5,5-hydroxytryptamine,Fullagonist,8.0,pKd,P30939,agonists
5-HT1Freceptor,3927,BRL-54443,Fullagonist,8.9,pKi,P30939,agonists
5-HT1Freceptor,20,LY334370,Fullagonist,8.7,pKi,P30939,agonists
5-HT1Freceptor,3928,lasmiditan,Fullagonist,8.7,pKi,P30939,agonists
5-HT1Freceptor,8422,5-BODMT,Agonist,8.4,pKi,P30939,agonists
5-HT1Freceptor,21,LY344864,Fullagonist,8.2,pKi,P30939,agonists
5-HT1Freceptor,45,naratriptan,Fullagonist,8.2,pKi,P30939,agonists
5-HT1Freceptor,40,eletriptan,Fullagonist,8.0,pKi,P30939,agonists
5-HT1Freceptor,5,5-hydroxytryptamine,Fullagonist,7.7–8.0,pKi,P30939,agonists
5-HT1Freceptor,54,sumatriptan,Fullagonist,7.2–7.9,pKi,P30939,agonists
5-HT1Freceptor,60,zolmitriptan,Fullagonist,7.4–7.5,pKi,P30939,agonists
5-HT1Freceptor,145,5-MeO-DMT,Fullagonist,7.4,pKi,P30939,agonists
5-HT1Freceptor,38,clozapine,Fullagonist,6.9,pKi,P30939,agonists
5-HT1Freceptor,121,dihydroergotamine,Fullagonist,6.6–7.1,pKi,P30939,agonists
5-HT1Freceptor,14,GR127935,Partialagonist,6.4–7.2,pKi,P30939,agonists
5-HT1Freceptor,149,ergotamine,Fullagonist,6.8,pKi,P30939,agonists
5-HT1Freceptor,73,NAN190,Partialagonist,6.7,pKi,P30939,agonists
5-HT1Freceptor,152,α-methyl-5-HT,Fullagonist,6.7,pKi,P30939,agonists
5-HT1Freceptor,51,rizatriptan,Fullagonist,6.4–6.8,pKi,P30939,agonists
5-HT1Freceptor,47,olanzapine,Fullagonist,6.5,pKi,P30939,agonists
5-HT1Freceptor,57,xanomeline,Fullagonist,6.5,pKi,P30939,agonists
5-HT1Freceptor,218,2-methyl-5-HT,Fullagonist,6.4,pKi,P30939,agonists
5-HT1Freceptor,4,5-CT,Fullagonist,6.1,pKi,P30939,agonists
5-HT1Freceptor,10,BRL-15572,Partialagonist,6.0,pKi,P30939,agonists
5-HT1Freceptor,115,TFMPP,Fullagonist,6.0,pKi,P30939,agonists
5-HT1Freceptor,107,5-MeOT,Fullagonist,5.9,pKi,P30939,agonists
5-HT1Freceptor,7,8-OH-DPAT,Fullagonist,5.8,pKi,P30939,agonists
5-HT1Freceptor,122,dipropyl-5-CT,Fullagonist,5.8,pKi,P30939,agonists
5-HT1Freceptor,147,DOI,Fullagonist,5.8,pKi,P30939,agonists
5-HT1Freceptor,50,quetiapine,Fullagonist,5.6,pKi,P30939,agonists
5-HT1Freceptor,125,tryptamine,Fullagonist,5.6,pKi,P30939,agonists
5-HT1Freceptor,39,donitriptan,Fullagonist,5.5,pKi,P30939,agonists
5-HT1Freceptor,149,ergotamine,Fullagonist,7.3,pIC50,P30939,agonists
5-HT1Freceptor,5,5-hydroxytryptamine,Fullagonist,7.2,pIC50,P30939,agonists
5-HT1Freceptor,54,sumatriptan,Fullagonist,7.2,pIC50,P30939,agonists
5-HT1Freceptor,4,5-CT,Fullagonist,5.6,pIC50,P30939,agonists
5-HT1Freceptor,134,methysergide,Antagonist,8.2,pKi,P30939,antagonists
5-HT1Freceptor,150,methylergonovine,Antagonist,7.5,pKi,P30939,antagonists
5-HT1Freceptor,3,1-naphthylpiperazine,Antagonist,7.3,pKi,P30939,antagonists
5-HT1Freceptor,102,yohimbine,Antagonist,7.0,pKi,P30939,antagonists
5-HT1Freceptor,133,metergoline,Antagonist,6.5,pKi,P30939,antagonists
5-HT1Freceptor,98,sertindole,Antagonist,6.4,pKi,P30939,antagonists
5-HT1Freceptor,89,methiothepin,Antagonist,6.2,pKi,P30939,antagonists
5-HT1Freceptor,96,risperidone,Antagonist,5.9,pKi,P30939,antagonists
5-HT1Freceptor,134,methysergide,Antagonist,7.8,pIC50,P30939,antagonists
5-HT1Freceptor,133,metergoline,Antagonist,6.3,pIC50,P30939,antagonists
5-HT1Freceptor,102,yohimbine,Antagonist,6.2,pIC50,P30939,antagonists
5-HT2Areceptor,155,[3H](+)DOB,Fullagonist,9.1,pKd,P28223,agonists
5-HT2Areceptor,169,[125I]DOI,Fullagonist,9.1,pKd,P28223,agonists
5-HT2Areceptor,5,5-hydroxytryptamine,Fullagonist,8.9,pKd,P28223,agonists
5-HT2Areceptor,17,Lysergide,Fullagonist,9.4,pKi,P28223,agonists
5-HT2Areceptor,150,methylergonovine,Fullagonist,9.4,pKi,P28223,agonists
5-HT2Areceptor,157,(R)-DOI,Fullagonist,9.2–9.3,pKi,P28223,agonists
5-HT2Areceptor,154,(+)-LSD,Fullagonist,9.1,pKi,P28223,agonists
5-HT2Areceptor,163,brolamfetamine,Fullagonist,8.9–9.2,pKi,P28223,agonists
5-HT2Areceptor,149,ergotamine,Partialagonist,9.0,pKi,P28223,agonists
5-HT2Areceptor,153,(+)-DOI,Fullagonist,9.0,pKi,P28223,agonists
5-HT2Areceptor,167,S16924,Fullagonist,9.0,pKi,P28223,agonists
5-HT2Areceptor,107,5-MeOT,Fullagonist,8.9,pKi,P28223,agonists
5-HT2Areceptor,160,AL-37350A,Fullagonist,8.7,pKi,P28223,agonists
5-HT2Areceptor,43,lisuride,Partialagonist,8.6,pKi,P28223,agonists
5-HT2Areceptor,17,Lysergide,Fullagonist,8.5,pKi,P28223,agonists
5-HT2Areceptor,148,ergometrine,Fullagonist,8.5,pKi,P28223,agonists
5-HT2Areceptor,56,terguride,Partialagonist,8.3,pKi,P28223,agonists
5-HT2Areceptor,147,DOI,Fullagonist,7.4–9.2,pKi,P28223,agonists
5-HT2Areceptor,37,cabergoline,Fullagonist,8.2,pKi,P28223,agonists
5-HT2Areceptor,48,pergolide,Fullagonist,8.1,pKi,P28223,agonists
5-HT2Areceptor,107,5-MeOT,Fullagonist,8.1,pKi,P28223,agonists
5-HT2Areceptor,149,ergotamine,Partialagonist,8.0,pKi,P28223,agonists
5-HT2Areceptor,150,methylergonovine,Fullagonist,7.9,pKi,P28223,agonists
5-HT2Areceptor,14,GR127935,Fullagonist,7.8,pKi,P28223,agonists
5-HT2Areceptor,34,aripiprazole,Partialagonist,7.5–8.1,pKi,P28223,agonists
5-HT2Areceptor,134,methysergide,Partialagonist,7.8,pKi,P28223,agonists
5-HT2Areceptor,152,α-methyl-5-HT,Fullagonist,7.8,pKi,P28223,agonists
5-HT2Areceptor,163,brolamfetamine,Fullagonist,7.8,pKi,P28223,agonists
5-HT2Areceptor,34,aripiprazole,Partialagonist,7.7,pKi,P28223,agonists
5-HT2Areceptor,115,TFMPP,Fullagonist,7.5,pKi,P28223,agonists
5-HT2Areceptor,170,Org12962,Fullagonist,7.5,pKi,P28223,agonists
5-HT2Areceptor,171,ORG-37684,Fullagonist,7.5,pKi,P28223,agonists
5-HT2Areceptor,158,N-1-isopropyl-5-MeOT,Fullagonist,7.4,pKi,P28223,agonists
5-HT2Areceptor,166,Ro60-0175,Fullagonist,7.4,pKi,P28223,agonists
5-HT2Areceptor,28,SB216641,Fullagonist,7.3,pKi,P28223,agonists
5-HT2Areceptor,5,5-hydroxytryptamine,Fullagonist,6.0–8.4,pKi,P28223,agonists
5-HT2Areceptor,161,BW723C86,Fullagonist,7.2,pKi,P28223,agonists
5-HT2Areceptor,142,m-chlorophenylpiperazine,Partialagonist,6.8–7.5,pKi,P28223,agonists
5-HT2Areceptor,125,tryptamine,Fullagonist,7.1,pKi,P28223,agonists
5-HT2Areceptor,147,DOI,Fullagonist,7.1,pKi,P28223,agonists
5-HT2Areceptor,159,N-1-isopropyltryptamine,Fullagonist,7.1,pKi,P28223,agonists
5-HT2Areceptor,35,bromocriptine,Partialagonist,7.0,pKi,P28223,agonists
5-HT2Areceptor,50,quetiapine,Fullagonist,7.0,pKi,P28223,agonists
5-HT2Areceptor,23,RU24969,Fullagonist,6.9,pKi,P28223,agonists
5-HT2Areceptor,173,quipazine,Fullagonist,6.9,pKi,P28223,agonists
5-HT2Areceptor,164,DOM,Fullagonist,6.8,pKi,P28223,agonists
5-HT2Areceptor,2941,lorcaserin,Fullagonist,6.8,pKi,P28223,agonists
5-HT2Areceptor,39,donitriptan,Fullagonist,6.7,pKi,P28223,agonists
5-HT2Areceptor,10,BRL-15572,Fullagonist,6.6,pKi,P28223,agonists
5-HT2Areceptor,159,N-1-isopropyltryptamine,Fullagonist,6.6,pKi,P28223,agonists
5-HT2Areceptor,125,tryptamine,Fullagonist,5.5–7.6,pKi,P28223,agonists
5-HT2Areceptor,4,5-CT,Fullagonist,6.5,pKi,P28223,agonists
5-HT2Areceptor,8435,LP-44,Agonist,6.5,pKi,P28223,agonists
5-HT2Areceptor,142,m-chlorophenylpiperazine,Partialagonist,6.4,pKi,P28223,agonists
5-HT2Areceptor,168,VER-3323,Fullagonist,6.4,pKi,P28223,agonists
5-HT2Areceptor,158,N-1-isopropyl-5-MeOT,Fullagonist,6.3,pKi,P28223,agonists
5-HT2Areceptor,5,5-hydroxytryptamine,Fullagonist,6.0–6.5,pKi,P28223,agonists
5-HT2Areceptor,8427,relenopride,Agonist,6.2,pKi,P28223,agonists
5-HT2Areceptor,165,MK-212,Fullagonist,6.0,pKi,P28223,agonists
5-HT2Areceptor,29,capeserod,Partialagonist,5.9,pKi,P28223,agonists
5-HT2Areceptor,152,α-methyl-5-HT,Fullagonist,5.9,pKi,P28223,agonists
5-HT2Areceptor,8434,LP-12,Agonist,5.8,pKi,P28223,agonists
5-HT2Areceptor,7,8-OH-DPAT,Fullagonist,5.6,pKi,P28223,agonists
5-HT2Areceptor,21,LY344864,Fullagonist,5.4,pKi,P28223,agonists
5-HT2Areceptor,109,CGS-12066,Fullagonist,5.4,pKi,P28223,agonists
5-HT2Areceptor,2,quinpirole,Fullagonist,5.0–5.5,pKi,P28223,agonists
5-HT2Areceptor,91,pindolol,Fullagonist,5.0,pKi,P28223,agonists
5-HT2Areceptor,11291,psilocin,Agonist,7.6,pEC50,P28223,agonists
5-HT2Areceptor,2941,lorcaserin,Fullagonist,6.8,pEC50,P28223,agonists
5-HT2Areceptor,3229,[3H]fananserin,Antagonist,9.9,pKd,P28223,antagonists
5-HT2Areceptor,197,[3H]ketanserin,Antagonist,8.6–9.7,pKd,P28223,antagonists
5-HT2Areceptor,196,[3H]N-methylspiperone,Antagonist,9.1,pKd,P28223,antagonists
5-HT2Areceptor,197,[3H]ketanserin,Antagonist,8.8,pKd,P28223,antagonists
5-HT2Areceptor,9825,compound3b[PMID:28943244],Antagonist,10.6,pKi,P28223,antagonists
5-HT2Areceptor,22,asenapine,Antagonist,10.2,pKi,P28223,antagonists
5-HT2Areceptor,174,AC-90179,Inverseagonist,9.7,pKi,P28223,antagonists
5-HT2Areceptor,96,risperidone,Inverseagonist,9.3–10.0,pKi,P28223,antagonists
5-HT2Areceptor,8423,pimavanserin,Inverseagonist,9.3,pKi,P28223,antagonists
5-HT2Areceptor,9099,lumateperone,Antagonist,9.3,pKi,P28223,antagonists
5-HT2Areceptor,98,sertindole,Antagonist,9.2–9.4,pKi,P28223,antagonists
5-HT2Areceptor,97,ritanserin,Antagonist,9.2,pKi,P28223,antagonists
5-HT2Areceptor,184,LY86057,Antagonist,9.2,pKi,P28223,antagonists
5-HT2Areceptor,59,ziprasidone,Antagonist,8.8–9.5,pKi,P28223,antagonists
5-HT2Areceptor,99,spiperone,Antagonist,9.0–9.2,pKi,P28223,antagonists
5-HT2Areceptor,8430,[11C]GSK215083,Antagonist,9.1,pKi,P28223,antagonists
5-HT2Areceptor,7670,blonanserin,Antagonist,9.1,pKi,P28223,antagonists
5-HT2Areceptor,67,9-OH-risperidone,Antagonist,9.0,pKi,P28223,antagonists
5-HT2Areceptor,201,amoxapine,Antagonist,9.0,pKi,P28223,antagonists
5-HT2Areceptor,134,methysergide,Antagonist,8.4–9.5,pKi,P28223,antagonists
5-HT2Areceptor,38,clozapine,Inverseagonist,8.9,pKi,P28223,antagonists
5-HT2Areceptor,88,ketanserin,Antagonist,8.1–9.7,pKi,P28223,antagonists
5-HT2Areceptor,97,ritanserin,Antagonist,8.3–9.4,pKi,P28223,antagonists
5-HT2Areceptor,84,cyamemazine,Antagonist,8.8,pKi,P28223,antagonists
5-HT2Areceptor,88,ketanserin,Antagonist,8.6–9.0,pKi,P28223,antagonists
5-HT2Areceptor,47,olanzapine,Antagonist,8.6–8.9,pKi,P28223,antagonists
5-HT2Areceptor,83,chlorpromazine,Inverseagonist,8.7,pKi,P28223,antagonists
5-HT2Areceptor,135,mianserin,Antagonist,8.4–9.0,pKi,P28223,antagonists
5-HT2Areceptor,7461,lurasidone,Antagonist,8.7,pKi,P28223,antagonists
5-HT2Areceptor,135,mianserin,Antagonist,7.7–9.6,pKi,P28223,antagonists
5-HT2Areceptor,62,(+)-butaclamol,Antagonist,8.6,pKi,P28223,antagonists
5-HT2Areceptor,99,spiperone,Antagonist,7.8–9.4,pKi,P28223,antagonists
5-HT2Areceptor,103,zotepine,Antagonist,8.6,pKi,P28223,antagonists
5-HT2Areceptor,133,metergoline,Antagonist,8.6,pKi,P28223,antagonists
5-HT2Areceptor,206,mesulergine,Antagonist,8.6,pKi,P28223,antagonists
5-HT2Areceptor,8424,BF-1,Antagonist,8.6,pKi,P28223,antagonists
5-HT2Areceptor,89,methiothepin,Antagonist,8.5,pKi,P28223,antagonists
5-HT2Areceptor,96,risperidone,Antagonist,8.5,pKi,P28223,antagonists
5-HT2Areceptor,180,LY215840,Antagonist,8.5,pKi,P28223,antagonists
5-HT2Areceptor,183,LY53857,Antagonist,8.5,pKi,P28223,antagonists
5-HT2Areceptor,199,amesergide,Antagonist,8.5,pKi,P28223,antagonists
5-HT2Areceptor,210,sarpogrelate,Antagonist,8.5,pKi,P28223,antagonists
5-HT2Areceptor,134,methysergide,Antagonist,8.4,pKi,P28223,antagonists
5-HT2Areceptor,179,LY108742,Antagonist,8.4,pKi,P28223,antagonists
5-HT2Areceptor,211,sergolexole,Antagonist,8.4,pKi,P28223,antagonists
5-HT2Areceptor,38,clozapine,Inverseagonist,7.6–9.0,pKi,P28223,antagonists
5-HT2Areceptor,92,pipamperone,Antagonist,8.3,pKi,P28223,antagonists
5-HT2Areceptor,7247,nefazodone,Antagonist,8.2,pKi,P28223,antagonists
5-HT2Areceptor,52,roxindole,Antagonist,8.2,pKi,P28223,antagonists
5-HT2Areceptor,209,perphenazine,Antagonist,8.2,pKi,P28223,antagonists
5-HT2Areceptor,200,amitriptyline,Antagonist,8.0–8.4,pKi,P28223,antagonists
5-HT2Areceptor,83,chlorpromazine,Inverseagonist,8.1,pKi,P28223,antagonists
5-HT2Areceptor,205,loxapine,Inverseagonist,8.1,pKi,P28223,antagonists
5-HT2Areceptor,85,fluspirilene,Antagonist,8.0,pKi,P28223,antagonists
5-HT2Areceptor,199,amesergide,Antagonist,8.0,pKi,P28223,antagonists
5-HT2Areceptor,213,trazodone,Antagonist,7.7–8.2,pKi,P28223,antagonists
5-HT2Areceptor,180,LY215840,Antagonist,7.9,pKi,P28223,antagonists
5-HT2Areceptor,214,trifluoperazine,Antagonist,7.9,pKi,P28223,antagonists
5-HT2Areceptor,184,LY86057,Antagonist,7.8,pKi,P28223,antagonists
5-HT2Areceptor,100,thioridazine,Antagonist,7.4–8.0,pKi,P28223,antagonists
5-HT2Areceptor,211,sergolexole,Antagonist,7.7,pKi,P28223,antagonists
5-HT2Areceptor,175,spiramide,Antagonist,7.6,pKi,P28223,antagonists
5-HT2Areceptor,183,LY53857,Antagonist,7.6,pKi,P28223,antagonists
5-HT2Areceptor,186,glemanserin,Antagonist,7.6,pKi,P28223,antagonists
5-HT2Areceptor,204,fluphenazine,Antagonist,7.5,pKi,P28223,antagonists
5-HT2Areceptor,86,haloperidol,Antagonist,7.4,pKi,P28223,antagonists
5-HT2Areceptor,213,trazodone,Antagonist,7.4,pKi,P28223,antagonists
5-HT2Areceptor,90,pimozide,Antagonist,7.1–7.7,pKi,P28223,antagonists
5-HT2Areceptor,8182,flibanserin,Antagonist,7.3,pKi,P28223,antagonists
5-HT2Areceptor,212,thiothixene,Antagonist,7.3,pKi,P28223,antagonists
5-HT2Areceptor,7227,mesoridazine,Antagonist,7.3,pKi,P28223,antagonists
5-HT2Areceptor,206,mesulergine,Antagonist,7.0–7.5,pKi,P28223,antagonists
5-HT2Areceptor,181,LY314228,Antagonist,7.2,pKi,P28223,antagonists
5-HT2Areceptor,7241,mirtazapine,Antagonist,7.2,pKi,P28223,antagonists
5-HT2Areceptor,86,haloperidol,Antagonist,6.7–7.3,pKi,P28223,antagonists
5-HT2Areceptor,182,LY320954,Antagonist,7.0,pKi,P28223,antagonists
5-HT2Areceptor,192,SB228357,Antagonist,6.9–7.0,pKi,P28223,antagonists
5-HT2Areceptor,33,apomorphine,Antagonist,6.9,pKi,P28223,antagonists
5-HT2Areceptor,57,xanomeline,Antagonist,6.9,pKi,P28223,antagonists
5-HT2Areceptor,178,LY063518,Antagonist,6.9,pKi,P28223,antagonists
5-HT2Areceptor,144,bufotenine,Antagonist,6.8,pKi,P28223,antagonists
5-HT2Areceptor,187,RS-102221,Antagonist,6.8,pKi,P28223,antagonists
5-HT2Areceptor,190,SB215505,Antagonist,6.8,pKi,P28223,antagonists
5-HT2Areceptor,194,SB243213,Antagonist,6.8,pKi,P28223,antagonists
5-HT2Areceptor,7351,vortioxetine,Antagonist,6.7,pKi,P28223,antagonists
5-HT2Areceptor,50,quetiapine,Antagonist,6.4–7.0,pKi,P28223,antagonists
5-HT2Areceptor,176,EGIS-7625,Antagonist,6.5,pKi,P28223,antagonists
5-HT2Areceptor,177,"L-741,626",Antagonist,6.5,pKi,P28223,antagonists
5-HT2Areceptor,203,fluoxetine,Antagonist,6.5,pKi,P28223,antagonists
5-HT2Areceptor,207,molindone,Antagonist,6.5,pKi,P28223,antagonists
5-HT2Areceptor,193,SB242084,Antagonist,6.1–6.8,pKi,P28223,antagonists
5-HT2Areceptor,71,MPDT,Antagonist,6.3,pKi,P28223,antagonists
5-HT2Areceptor,191,SB221284,Antagonist,6.3,pKi,P28223,antagonists
5-HT2Areceptor,195,SDZSER-082,Antagonist,6.3,pKi,P28223,antagonists
5-HT2Areceptor,202,duloxetine,Antagonist,6.3,pKi,P28223,antagonists
5-HT2Areceptor,176,EGIS-7625,Antagonist,6.2,pKi,P28223,antagonists
5-HT2Areceptor,208,norfluoxetine,Antagonist,6.2,pKi,P28223,antagonists
5-HT2Areceptor,129,S33084,Antagonist,6.0,pKi,P28223,antagonists
5-HT2Areceptor,188,RS-127445,Antagonist,6.0,pKi,P28223,antagonists
5-HT2Areceptor,187,RS-102221,Antagonist,5.5–6.0,pKi,P28223,antagonists
5-HT2Areceptor,189,SB206553,Antagonist,5.6–5.8,pKi,P28223,antagonists
5-HT2Areceptor,198,agomelatine,Antagonist,5.4,pKi,P28223,antagonists
5-HT2Areceptor,130,SB224289,Antagonist,5.3,pKi,P28223,antagonists
5-HT2Areceptor,91,pindolol,Antagonist,5.0,pKi,P28223,antagonists
5-HT2Areceptor,7556,perospirone,Antagonist,4.7,pKi,P28223,antagonists
5-HT2Areceptor,185,volinanserin,Antagonist,6.5–9.3,pIC50,P28223,antagonists
5-HT2Areceptor,9880,H05,Antagonist,7.2,pIC50,P28223,antagonists
5-HT2Areceptor,3242,[18F]altanserin,Antagonist,-,-,P28223,antagonists
5-HT2Areceptor,3249,[11C]volinanserin,Antagonist,-,-,P28223,antagonists
5-HT2Breceptor,219,[3H]LSD,Fullagonist,8.7,pKd,P41595,agonists
5-HT2Breceptor,3248,[3H]5-HT,Fullagonist,8.1,pKd,P41595,agonists
5-HT2Breceptor,169,[125I]DOI,Fullagonist,7.6–7.7,pKd,P41595,agonists
5-HT2Breceptor,150,Hs,9.3,pKi,"14,41",P41595,agonists
5-HT2Breceptor,154,Hs,9.0,pKi,14,P41595,agonists
5-HT2Breceptor,37,Hs,8.9,pKi,27,P41595,agonists
5-HT2Breceptor,134,Hs,8.0–9.4,pKi,"14,41,51",P41595,agonists
5-HT2Breceptor,149,Hs,8.5–8.9,pKi,"14,41",P41595,agonists
5-HT2Breceptor,17,Hs,8.4,pKi,49,P41595,agonists
5-HT2Breceptor,167,Hs,8.4,pKi,25,P41595,agonists
5-HT2Breceptor,17,Rn,8.3,pKi,33,P41595,agonists
5-HT2Breceptor,160,Hs,8.3,pKi,23,P41595,agonists
5-HT2Breceptor,166,Hs,8.3,pKi,14,P41595,agonists
5-HT2Breceptor,48,Hs,8.2,pKi,27,P41595,agonists
5-HT2Breceptor,134,Rn,8.2,pKi,50,P41595,agonists
5-HT2Breceptor,5,Hs,7.9–8.4,pKi,"2,14,16,23,41",P41595,agonists
5-HT2Breceptor,152,Hs,7.9–8.3,pKi,"2,14,16",P41595,agonists
5-HT2Breceptor,5,Rn,8.0,pKi,50,P41595,agonists
5-HT2Breceptor,107,Rn,8.0,pKi,50,P41595,agonists
5-HT2Breceptor,152,Rn,8.0,pKi,50,P41595,agonists
5-HT2Breceptor,216,Hs,8.0,pKi,41,P41595,agonists
5-HT2Breceptor,161,Hs,7.3–8.6,pKi,"2,14,42",P41595,agonists
5-HT2Breceptor,142,Hs,7.4–8.5,pKi,"14,32,41-42,51",P41595,agonists
5-HT2Breceptor,23,Rn,7.8,pKi,50,P41595,agonists
5-HT2Breceptor,147,Hs,7.6–7.7,pKi,"16,32,42",P41595,agonists
5-HT2Breceptor,142,Rn,7.6,pKi,50,P41595,agonists
5-HT2Breceptor,147,Rn,7.6,pKi,"16,50",P41595,agonists
5-HT2Breceptor,153,Hs,7.6,pKi,14,P41595,agonists
5-HT2Breceptor,8427,Hs,7.5,pKi,12,P41595,agonists
5-HT2Breceptor,157,Hs,7.3–7.7,pKi,"14,23,34",P41595,agonists
5-HT2Breceptor,163,Hs,7.4–7.6,pKi,"14,32",P41595,agonists
5-HT2Breceptor,168,Hs,7.5,pKi,14,P41595,agonists
5-HT2Breceptor,282,Hs,7.5,pKi,49,P41595,agonists
5-HT2Breceptor,10,Hs,7.4,pKi,37,P41595,agonists
5-HT2Breceptor,171,Hs,7.4,pKi,14,P41595,agonists
5-HT2Breceptor,215,Hs,7.3,pKi,41,P41595,agonists
5-HT2Breceptor,217,Hs,7.3,pKi,41,P41595,agonists
5-HT2Breceptor,115,Hs,7.2,pKi,14,P41595,agonists
5-HT2Breceptor,115,Rn,7.1,pKi,50,P41595,agonists
5-HT2Breceptor,173,Hs,7.1,pKi,14,P41595,agonists
5-HT2Breceptor,125,Hs,7.0,pKi,14,P41595,agonists
5-HT2Breceptor,125,Rn,7.0,pKi,50,P41595,agonists
5-HT2Breceptor,170,Hs,7.0,pKi,14,P41595,agonists
5-HT2Breceptor,23,Hs,6.9,pKi,14,P41595,agonists
5-HT2Breceptor,173,Rn,6.9,pKi,50,P41595,agonists
5-HT2Breceptor,4,Hs,6.7–6.9,pKi,"14,16",P41595,agonists
5-HT2Breceptor,4,Rn,6.8,pKi,"16,50",P41595,agonists
5-HT2Breceptor,2941,Hs,6.8,pKi,48,P41595,agonists
5-HT2Breceptor,218,Rn,6.6,pKi,50,P41595,agonists
5-HT2Breceptor,165,Hs,6.2–6.8,pKi,"14,42",P41595,agonists
5-HT2Breceptor,165,Rn,6.4,pKi,50,P41595,agonists
5-HT2Breceptor,14,Hs,6.2,pKi,37,P41595,agonists
5-HT2Breceptor,109,Hs,6.1,pKi,14,P41595,agonists
5-HT2Breceptor,21,Hs,5.8,pKi,35,P41595,agonists
5-HT2Breceptor,28,Hs,5.8,pKi,37,P41595,agonists
5-HT2Breceptor,29,Hs,5.8,pKi,28,P41595,agonists
5-HT2Breceptor,2,Hs,5.0–6.5,pKi,"14,27",P41595,agonists
5-HT2Breceptor,91,Hs,5.7,pKi,14,P41595,agonists
